"","country_territory_area","date_start","npi_label","stage_label"
"20823","Libya","22/03/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","new"
"20824","Libya","30/03/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20825","Libya","08/04/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20826","Libya","17/04/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20827","Libya","27/04/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20828","Libya","04/05/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20829","Libya","08/05/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20830","Libya","18/05/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20831","Libya","24/05/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20832","Libya","27/05/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20833","Libya","07/06/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20834","Libya","17/06/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20835","Libya","19/06/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20836","Libya","20/06/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","phase-out/finish"
"20837","Libya","27/06/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20838","Libya","06/07/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20839","Libya","21/03/2020","4.5.1_Social and physical distancing measures_Domestic travel_Suspending or restricting movement","new"
"20840","Libya","26/04/2020","4.5.1_Social and physical distancing measures_Domestic travel_Suspending or restricting movement","modification/extension"
"20841","Libya","28/04/2020","4.5.1_Social and physical distancing measures_Domestic travel_Suspending or restricting movement","phase-out/finish"
"20842","Libya","22/03/2020","4.3.3_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, closing, restricting or adapting public gatherings outside the home","modification/extension"
"20843","Libya","28/05/2020","4.3.3_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, closing, restricting or adapting public gatherings outside the home","modification/extension"
"20844","Libya","27/06/2020","4.3.3_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, closing, restricting or adapting public gatherings outside the home","modification/extension"
"20845","Libya","16/03/2020","4.3.4_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, restricting or adapting mass gatherings","new"
"20846","Libya","17/04/2020","4.3.4_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, restricting or adapting mass gatherings","modification/extension"
"20847","Libya","28/05/2020","4.3.4_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, restricting or adapting mass gatherings","modification/extension"
"20848","Libya","27/06/2020","4.3.4_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, restricting or adapting mass gatherings","modification/extension"
"20849","Libya","16/03/2020","4.2.1_Social and physical distancing measures_Offices, businesses, institutions and operations_Adapting","new"
"20850","Libya","27/04/2020","4.2.1_Social and physical distancing measures_Offices, businesses, institutions and operations_Adapting","modification/extension"
"20851","Libya","22/03/2020","4.2.2_Social and physical distancing measures_Offices, businesses, institutions and operations_Closing","modification/extension"
"20852","Libya","17/04/2020","4.2.2_Social and physical distancing measures_Offices, businesses, institutions and operations_Closing","modification/extension"
"20853","Libya","21/04/2020","4.2.2_Social and physical distancing measures_Offices, businesses, institutions and operations_Closing","modification/extension"
"20854","Libya","28/05/2020","4.2.2_Social and physical distancing measures_Offices, businesses, institutions and operations_Closing","modification/extension"
"20855","Libya","01/06/2020","4.2.2_Social and physical distancing measures_Offices, businesses, institutions and operations_Closing","modification/extension"
"20856","Libya","07/07/2020","4.2.2_Social and physical distancing measures_Offices, businesses, institutions and operations_Closing","phase-out/finish"
"20857","Libya","15/03/2020","4.1.2_Social and physical distancing measures_School measures_Closing","new"
"20858","Libya","28/05/2020","4.1.2_Social and physical distancing measures_School measures_Closing","modification/extension"
"20859","Libya","19/06/2020","4.1.2_Social and physical distancing measures_School measures_Closing","modification/extension"
"20860","Libya","27/06/2020","4.1.2_Social and physical distancing measures_School measures_Closing","modification/extension"
"20861","Libya","02/05/2020","3.1.1_Surveillance and response measures_Detecting and isolating cases_Passive case detection","new"
"20862","Libya","11/05/2020","3.1.1_Surveillance and response measures_Detecting and isolating cases_Passive case detection","modification/extension"
"20863","Libya","28/05/2020","3.1.1_Surveillance and response measures_Detecting and isolating cases_Passive case detection","modification/extension"
"20864","Libya","24/03/2020","3.2.1_Surveillance and response measures_Tracing and quarantining contacts_Contact tracing","new"
"20865","Libya","13/04/2020","3.2.1_Surveillance and response measures_Tracing and quarantining contacts_Contact tracing","modification/extension"
"20866","Libya","28/05/2020","3.2.1_Surveillance and response measures_Tracing and quarantining contacts_Contact tracing","modification/extension"
"20867","Libya","","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","modification/extension"
"20868","Libya","29/03/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","new"
"20869","Libya","04/05/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","phase-out/finish"
"20870","Libya","28/05/2020","4.5.2_Social and physical distancing measures_Domestic travel_Stay-at-home order","new"
"20871","Liechtenstein","20/05/2020","1.6_Individual measures__Physical distancing","new"
"20872","Liechtenstein","05/05/2020","1.4_Individual measures__Wearing a mask","new"
"20873","Liechtenstein","18/03/2020","5.9_International travel measures__Closing international land borders","new"
"20874","Liechtenstein","14/05/2020","5.9_International travel measures__Closing international land borders","modification/extension"
"20875","Liechtenstein","14/03/2020","5.5_International travel measures__Entry screening and isolation or quarantine","new"
"20876","Liechtenstein","06/07/2020","5.5_International travel measures__Entry screening and isolation or quarantine","new"
"20877","Liechtenstein","16/03/2020","4.3.3_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, closing, restricting or adapting public gatherings outside the home","new"
"20878","Liechtenstein","15/05/2020","4.3.3_Social and physical distancing measures_Gatherings, businesses and services_Cancelling, closing, restricting or adapting public gatherings outside the home","modification/extension"
